lat,lon,speed,lCurrentCellid,lEnbId,lSectorId,lPhyCellId,lDlModulation,lCqi,lRi,lMcs,lRssi,lRsrp,lRsrq,lSinr,lNrDlModulation,lNrRsrp,lNrRsrq,lNrSinr,lrxpacketspersecond,lrxbitspersecond,ltxpacketspersecond,ltxbitspersecond,5G NSA,5G SA,LTE,phy-cellid,PrimaryBandMhz,primaryBandMapping,caBandMappingSum,ulcaBandMappingSum,date
54.35427,10.155555,10.765676,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,10.0,-50.0,-80.0,-110.0,6.0,6.0,-84.0,-110.0,13.0,36380,431129480,8976,106354544,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:58:56
54.35427,10.155555,10.765676,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,10.0,-50.0,-80.0,-110.0,6.0,6.0,-84.0,-110.0,13.0,36380,431129480,8976,106354544,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:58:56
54.329082,10.169356,0.312988,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,1.0,-43.0,-72.0,-100.0,10.0,4.0,-107.0,-180.0,1.0,1477,4435728,662,1296736,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:58:56
54.329082,10.169356,0.312988,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,1.0,-43.0,-72.0,-100.0,10.0,4.0,-107.0,-180.0,1.0,1477,4435728,662,1296736,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:58:56
54.354251,10.155521,10.782344,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,10.0,-50.0,-80.0,-110.0,6.0,6.0,-84.0,-110.0,13.0,33206,393510712,8234,97601056,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:58:57
54.354251,10.155521,10.782344,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,10.0,-50.0,-80.0,-110.0,6.0,6.0,-84.0,-110.0,13.0,33206,393510712,8234,97601056,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:58:57
54.329082,10.169356,0.698204,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,1.0,-43.0,-72.0,-100.0,10.0,4.0,-107.0,-180.0,1.0,1309,3823568,645,1422672,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:58:57
54.329082,10.169356,0.698204,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,1.0,-43.0,-72.0,-100.0,10.0,4.0,-107.0,-180.0,1.0,1309,3823568,645,1422672,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:58:57
54.329081,10.169356,0.640792,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-40.0,-72.0,-100.0,10.0,4.0,-106.0,-170.0,1.0,1380,4099520,698,1557024,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:58:58
54.329081,10.169356,0.640792,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-40.0,-72.0,-100.0,10.0,4.0,-106.0,-170.0,1.0,1380,4099520,698,1557024,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:58:58
54.354233,10.155488,10.743452,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,10.0,-50.0,-80.0,-110.0,6.0,6.0,-84.0,-110.0,13.0,33828,401013168,8563,101490024,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:58:58
54.354233,10.155488,10.743452,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,10.0,-50.0,-80.0,-110.0,6.0,6.0,-84.0,-110.0,13.0,33828,401013168,8563,101490024,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:58:58
54.329079,10.169357,0.463,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-40.0,-72.0,-100.0,10.0,4.0,-106.0,-170.0,1.0,1462,4216800,718,1699168,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:58:59
54.329079,10.169357,0.463,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-40.0,-72.0,-100.0,10.0,4.0,-106.0,-170.0,1.0,1462,4216800,718,1699168,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:58:59
54.354216,10.155453,10.876796,6274325.0,24509.0,21.0,272.0,2.0,0.0,2.0,6.0,-51.0,-83.0,-130.0,8.0,8.0,-83.0,-110.0,14.0,36893,437242216,8042,95302096,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:58:59
54.354216,10.155453,10.876796,6274325.0,24509.0,21.0,272.0,2.0,0.0,2.0,6.0,-51.0,-83.0,-130.0,8.0,8.0,-83.0,-110.0,14.0,36893,437242216,8042,95302096,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:58:59
54.3542,10.155416,10.987916,6274325.0,24509.0,21.0,272.0,2.0,0.0,2.0,6.0,-51.0,-83.0,-130.0,8.0,8.0,-83.0,-110.0,14.0,34762,411935104,7922,93850112,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:00
54.3542,10.155416,10.987916,6274325.0,24509.0,21.0,272.0,2.0,0.0,2.0,6.0,-51.0,-83.0,-130.0,8.0,8.0,-83.0,-110.0,14.0,34762,411935104,7922,93850112,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:00
54.329077,10.169357,0.835252,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-40.0,-72.0,-100.0,10.0,4.0,-106.0,-170.0,1.0,1503,4666288,735,1608752,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:00
54.329077,10.169357,0.835252,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-40.0,-72.0,-100.0,10.0,4.0,-106.0,-170.0,1.0,1503,4666288,735,1608752,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:00
54.329079,10.169357,0.3704,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-43.0,-72.0,-110.0,8.0,2.0,-107.0,-170.0,1.0,1330,4175776,616,1235072,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:01
54.329079,10.169357,0.3704,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-43.0,-72.0,-110.0,8.0,2.0,-107.0,-170.0,1.0,1330,4175776,616,1235072,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:01
54.354183,10.155381,10.882352,6274325.0,24509.0,21.0,272.0,2.0,0.0,2.0,6.0,-51.0,-83.0,-130.0,8.0,8.0,-83.0,-110.0,14.0,30825,365287408,6630,78605280,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:01
54.354183,10.155381,10.882352,6274325.0,24509.0,21.0,272.0,2.0,0.0,2.0,6.0,-51.0,-83.0,-130.0,8.0,8.0,-83.0,-110.0,14.0,30825,365287408,6630,78605280,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:01
54.329079,10.169359,0.338916,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-43.0,-72.0,-110.0,8.0,2.0,-107.0,-170.0,1.0,1315,4028400,675,1670320,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:02
54.329079,10.169359,0.338916,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-43.0,-72.0,-110.0,8.0,2.0,-107.0,-170.0,1.0,1315,4028400,675,1670320,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:02
54.354166,10.155345,11.013844,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-49.0,-83.0,-130.0,4.0,6.0,-81.0,-110.0,19.0,13037,154491720,6902,81694752,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:02
54.354166,10.155345,11.013844,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-49.0,-83.0,-130.0,4.0,6.0,-81.0,-110.0,19.0,13037,154491720,6902,81694752,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:02
54.329077,10.169359,0.70376,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-43.0,-72.0,-110.0,8.0,2.0,-107.0,-170.0,1.0,1387,4105968,651,1253648,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:03
54.329077,10.169359,0.70376,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-43.0,-72.0,-110.0,8.0,2.0,-107.0,-170.0,1.0,1387,4105968,651,1253648,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:03
54.354151,10.155306,10.971248,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-49.0,-83.0,-130.0,4.0,6.0,-81.0,-110.0,19.0,21438,253852000,7993,94731568,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:03
54.354151,10.155306,10.971248,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-49.0,-83.0,-130.0,4.0,6.0,-81.0,-110.0,19.0,21438,253852000,7993,94731568,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:03
54.329077,10.169361,0.438924,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,2.0,-41.0,-73.0,-100.0,8.0,2.0,-108.0,-190.0,2.0,683,2205936,572,1590976,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:04
54.329077,10.169361,0.438924,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,2.0,-41.0,-73.0,-100.0,8.0,2.0,-108.0,-190.0,2.0,683,2205936,572,1590976,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:04
54.354135,10.155268,11.215712,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-49.0,-83.0,-130.0,4.0,6.0,-81.0,-110.0,19.0,13437,159192224,8401,99602256,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:04
54.354135,10.155268,11.215712,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-49.0,-83.0,-130.0,4.0,6.0,-81.0,-110.0,19.0,13437,159192224,8401,99602256,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:04
54.354118,10.15523,10.967544,6274325.0,24509.0,21.0,272.0,4.0,7.0,1.0,12.0,-48.0,-81.0,-110.0,2.0,8.0,-76.0,-110.0,22.0,12294,145714784,8574,101586696,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:05
54.354118,10.15523,10.967544,6274325.0,24509.0,21.0,272.0,4.0,7.0,1.0,12.0,-48.0,-81.0,-110.0,2.0,8.0,-76.0,-110.0,22.0,12294,145714784,8574,101586696,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:05
54.329077,10.169361,0.137048,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,2.0,-41.0,-73.0,-100.0,8.0,2.0,-108.0,-190.0,2.0,1536,5306624,897,2404240,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:05
54.329077,10.169361,0.137048,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,2.0,-41.0,-73.0,-100.0,8.0,2.0,-108.0,-190.0,2.0,1536,5306624,897,2404240,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:05
54.329077,10.169361,0.207424,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,2.0,-41.0,-73.0,-100.0,8.0,2.0,-108.0,-190.0,2.0,1226,3868064,505,774352,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:06
54.329077,10.169361,0.207424,6180115.0,24141.0,19.0,22.0,2.0,6.0,1.0,2.0,-41.0,-73.0,-100.0,8.0,2.0,-108.0,-190.0,2.0,1226,3868064,505,774352,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:06
54.354103,10.155191,10.965692,6274325.0,24509.0,21.0,272.0,4.0,7.0,1.0,12.0,-48.0,-81.0,-110.0,2.0,8.0,-76.0,-110.0,22.0,13962,165338560,8946,106063776,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:06
54.354103,10.155191,10.965692,6274325.0,24509.0,21.0,272.0,4.0,7.0,1.0,12.0,-48.0,-81.0,-110.0,2.0,8.0,-76.0,-110.0,22.0,13962,165338560,8946,106063776,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:06
54.329077,10.169362,0.174088,6180115.0,24141.0,19.0,22.0,2.0,4.0,1.0,0.0,-41.0,-73.0,-120.0,8.0,2.0,-106.0,-170.0,1.0,1541,4412264,789,1899736,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:07
54.329077,10.169362,0.174088,6180115.0,24141.0,19.0,22.0,2.0,4.0,1.0,0.0,-41.0,-73.0,-120.0,8.0,2.0,-106.0,-170.0,1.0,1541,4412264,789,1899736,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:07
54.354088,10.155153,11.080516,6274325.0,24509.0,21.0,272.0,4.0,7.0,1.0,12.0,-48.0,-81.0,-110.0,2.0,8.0,-76.0,-110.0,22.0,13464,159488376,9448,111993312,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:07
54.354088,10.155153,11.080516,6274325.0,24509.0,21.0,272.0,4.0,7.0,1.0,12.0,-48.0,-81.0,-110.0,2.0,8.0,-76.0,-110.0,22.0,13464,159488376,9448,111993312,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:07
54.329079,10.169362,0.075932,6180115.0,24141.0,19.0,22.0,2.0,4.0,1.0,0.0,-41.0,-73.0,-120.0,8.0,2.0,-106.0,-170.0,1.0,1214,3887352,703,1334952,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:08
54.329079,10.169362,0.075932,6180115.0,24141.0,19.0,22.0,2.0,4.0,1.0,0.0,-41.0,-73.0,-120.0,8.0,2.0,-106.0,-170.0,1.0,1214,3887352,703,1334952,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:08
54.354073,10.155113,10.995324,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,11.0,-48.0,-82.0,-130.0,-4.0,6.0,-73.0,-110.0,27.0,13742,162795784,9731,115359984,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:08
54.354073,10.155113,10.995324,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,11.0,-48.0,-82.0,-130.0,-4.0,6.0,-73.0,-110.0,27.0,13742,162795784,9731,115359984,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:08
54.354058,10.155071,10.995324,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,11.0,-48.0,-82.0,-130.0,-4.0,6.0,-73.0,-110.0,27.0,14849,175943528,10151,120328600,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:09
54.354058,10.155071,10.995324,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,11.0,-48.0,-82.0,-130.0,-4.0,6.0,-73.0,-110.0,27.0,14849,175943528,10151,120328600,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:09
54.329077,10.169362,0.12038,6180115.0,24141.0,19.0,22.0,2.0,4.0,1.0,0.0,-41.0,-73.0,-120.0,8.0,2.0,-106.0,-170.0,1.0,1566,4417632,698,1393184,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:09
54.329077,10.169362,0.12038,6180115.0,24141.0,19.0,22.0,2.0,4.0,1.0,0.0,-41.0,-73.0,-120.0,8.0,2.0,-106.0,-170.0,1.0,1566,4417632,698,1393184,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:09
54.354045,10.155031,10.96384,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,11.0,-48.0,-82.0,-130.0,-4.0,6.0,-73.0,-110.0,27.0,13959,165317448,9707,115007696,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:10
54.354045,10.155031,10.96384,6274325.0,24509.0,21.0,272.0,4.0,0.0,1.0,11.0,-48.0,-82.0,-130.0,-4.0,6.0,-73.0,-110.0,27.0,13959,165317448,9707,115007696,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:10
54.329076,10.169364,0.325952,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-42.0,-73.0,-120.0,8.0,4.0,-107.0,-170.0,1.0,1520,4244352,777,1926608,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:10
54.329076,10.169364,0.325952,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-42.0,-73.0,-120.0,8.0,4.0,-107.0,-170.0,1.0,1520,4244352,777,1926608,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:10
54.329072,10.169364,0.355584,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-42.0,-73.0,-120.0,8.0,4.0,-107.0,-170.0,1.0,1920,5249536,829,1673232,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:11
54.329072,10.169364,0.355584,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-42.0,-73.0,-120.0,8.0,4.0,-107.0,-170.0,1.0,1920,5249536,829,1673232,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:11
54.35403,10.154991,11.145336,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-46.0,-83.0,-150.0,4.0,6.0,-75.0,-110.0,24.0,13763,163068952,9777,115911136,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:11
54.35403,10.154991,11.145336,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-46.0,-83.0,-150.0,4.0,6.0,-75.0,-110.0,24.0,13763,163068952,9777,115911136,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:11
54.354015,10.154951,11.137928,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-46.0,-83.0,-150.0,4.0,6.0,-75.0,-110.0,24.0,14046,166442168,9477,112359568,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:12
54.354015,10.154951,11.137928,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-46.0,-83.0,-150.0,4.0,6.0,-75.0,-110.0,24.0,14046,166442168,9477,112359568,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:12
54.329072,10.169364,0.524116,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-42.0,-73.0,-120.0,8.0,4.0,-107.0,-170.0,1.0,1814,5099504,798,1600752,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:12
54.329072,10.169364,0.524116,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,0.0,-42.0,-73.0,-120.0,8.0,4.0,-107.0,-170.0,1.0,1814,5099504,798,1600752,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:12
54.354,10.15491,11.136076,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-46.0,-83.0,-150.0,4.0,6.0,-75.0,-110.0,24.0,13390,158633384,9614,113961256,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:13
54.354,10.15491,11.136076,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-46.0,-83.0,-150.0,4.0,6.0,-75.0,-110.0,24.0,13390,158633384,9614,113961256,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:13
54.329074,10.169366,0.301876,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-44.0,-73.0,-110.0,8.0,4.0,-106.0,-180.0,2.0,1333,4309136,711,1309232,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:13
54.329074,10.169366,0.301876,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-44.0,-73.0,-110.0,8.0,4.0,-106.0,-180.0,2.0,1333,4309136,711,1309232,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:13
54.353985,10.15487,11.310164,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-47.0,-84.0,-150.0,4.0,8.0,-72.0,-110.0,26.0,13988,165678512,10063,119262584,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:14
54.353985,10.15487,11.310164,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-47.0,-84.0,-150.0,4.0,8.0,-72.0,-110.0,26.0,13988,165678512,10063,119262584,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:14
54.329076,10.169366,0.218536,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-44.0,-73.0,-110.0,8.0,4.0,-106.0,-180.0,2.0,1382,4269872,676,1542928,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:14
54.329076,10.169366,0.218536,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-44.0,-73.0,-110.0,8.0,4.0,-106.0,-180.0,2.0,1382,4269872,676,1542928,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:14
54.35397,10.154828,11.117556,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-47.0,-84.0,-150.0,4.0,8.0,-72.0,-110.0,26.0,14550,172328616,10199,120897752,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:15
54.35397,10.154828,11.117556,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-47.0,-84.0,-150.0,4.0,8.0,-72.0,-110.0,26.0,14550,172328616,10199,120897752,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:15
54.329074,10.169366,0.150012,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-44.0,-73.0,-110.0,8.0,4.0,-106.0,-180.0,2.0,1495,4475568,821,1905040,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:15
54.329074,10.169366,0.150012,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-44.0,-73.0,-110.0,8.0,4.0,-106.0,-180.0,2.0,1495,4475568,821,1905040,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:15
54.329076,10.169366,0.253724,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,6.0,-43.0,-73.0,-100.0,10.0,2.0,-107.0,-180.0,1.0,1288,3748736,658,1635872,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:16
54.329076,10.169366,0.253724,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,6.0,-43.0,-73.0,-100.0,10.0,2.0,-107.0,-180.0,1.0,1288,3748736,658,1635872,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:16
54.353956,10.154788,10.9731,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-47.0,-84.0,-150.0,4.0,8.0,-72.0,-110.0,26.0,15340,181752008,9909,117470352,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:16
54.353956,10.154788,10.9731,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-47.0,-84.0,-150.0,4.0,8.0,-72.0,-110.0,26.0,15340,181752008,9909,117470352,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:16
54.35394,10.154748,11.12126,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-43.0,-82.0,-150.0,-4.0,6.0,-71.0,-110.0,27.0,13944,165186008,10027,118840000,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:17
54.35394,10.154748,11.12126,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-43.0,-82.0,-150.0,-4.0,6.0,-71.0,-110.0,27.0,13944,165186008,10027,118840000,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:17
54.329074,10.169367,0.151864,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,6.0,-43.0,-73.0,-100.0,10.0,2.0,-107.0,-180.0,1.0,1305,3958608,753,1640352,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:17
54.329074,10.169367,0.151864,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,6.0,-43.0,-73.0,-100.0,10.0,2.0,-107.0,-180.0,1.0,1305,3958608,753,1640352,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:17
54.353925,10.154708,11.262012,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-43.0,-82.0,-150.0,-4.0,6.0,-71.0,-110.0,27.0,15887,188269088,9417,111604664,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:18
54.353925,10.154708,11.262012,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-43.0,-82.0,-150.0,-4.0,6.0,-71.0,-110.0,27.0,15887,188269088,9417,111604664,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:18
54.329074,10.169369,0.151864,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,6.0,-43.0,-73.0,-100.0,10.0,2.0,-107.0,-180.0,1.0,1479,4623360,652,1275968,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:18
54.329074,10.169369,0.151864,6180115.0,24141.0,19.0,22.0,2.0,5.0,1.0,6.0,-43.0,-73.0,-100.0,10.0,2.0,-107.0,-180.0,1.0,1479,4623360,652,1275968,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:18
54.329072,10.169369,0.25928,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-40.0,-72.0,-110.0,12.0,4.0,-106.0,-180.0,2.0,1565,4399504,705,1482192,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:19
54.329072,10.169369,0.25928,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-40.0,-72.0,-110.0,12.0,4.0,-106.0,-180.0,2.0,1565,4399504,705,1482192,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:19
54.353908,10.15467,11.095332,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-43.0,-82.0,-150.0,-4.0,6.0,-71.0,-110.0,27.0,13134,155593064,9398,111358176,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:19
54.353908,10.15467,11.095332,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-43.0,-82.0,-150.0,-4.0,6.0,-71.0,-110.0,27.0,13134,155593064,9398,111358176,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:19
54.329069,10.169369,0.24076,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-40.0,-72.0,-110.0,12.0,4.0,-106.0,-180.0,2.0,1607,4446256,682,1364000,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:20
54.329069,10.169369,0.24076,6180115.0,24141.0,19.0,22.0,2.0,7.0,1.0,0.0,-40.0,-72.0,-110.0,12.0,4.0,-106.0,-180.0,2.0,1607,4446256,682,1364000,1.0,0.0,0.0,22,20,20.0,106,0,2024-02-15 14:59:20
54.353891,10.154633,11.0194,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-50.0,-85.0,-150.0,4.0,6.0,-73.0,-110.0,26.0,12865,152377992,9914,117518368,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:20
54.353891,10.154633,11.0194,6274325.0,24509.0,21.0,272.0,2.0,0.0,1.0,0.0,-50.0,-85.0,-150.0,4.0,6.0,-73.0,-110.0,26.0,12865,152377992,9914,117518368,1.0,0.0,0.0,272,20,20.0,126,0,2024-02-15 14:59:20
