gps.lat,gps.lon,lte.lCqi,lte.lSinr,lte.lRssi,lte.lRsrp,lte.lRsrq,lte.lNrSinr,lte.lNrRsrp,lte.lNrRsrq,date
54.333224,10.153698,15,26,-35,-61,-90,26,-54,-110,2022-08-23T14:56:52.524815+02:00
54.333224,10.153698,15,26,-35,-61,-90,26,-54,-110,2022-08-23T14:56:53.503613+02:00
54.333222,10.153698,15,26,-35,-61,-90,26,-54,-110,2022-08-23T14:56:54.519991+02:00
54.333222,10.153698,11,24,-32,-61,-80,27,-56,-110,2022-08-23T14:56:55.533065+02:00
54.333222,10.153696,11,24,-32,-61,-80,27,-56,-110,2022-08-23T14:56:56.487271+02:00
54.333222,10.153696,11,24,-32,-61,-80,27,-56,-110,2022-08-23T14:56:57.483390+02:00
54.333222,10.153696,15,22,-35,-61,-80,26,-54,-110,2022-08-23T14:56:58.527489+02:00
54.333222,10.153696,15,22,-35,-61,-80,26,-54,-110,2022-08-23T14:56:59.526988+02:00
54.333222,10.153695,15,22,-35,-61,-80,26,-54,-110,2022-08-23T14:57:00.526527+02:00
54.333222,10.153695,15,24,-35,-62,-80,26,-54,-110,2022-08-23T14:57:01.481797+02:00
54.333222,10.153695,15,24,-35,-62,-80,26,-54,-110,2022-08-23T14:57:02.499843+02:00
54.333222,10.153693,15,24,-35,-62,-80,26,-54,-110,2022-08-23T14:57:03.523120+02:00
54.333222,10.153693,15,24,-35,-61,-80,26,-56,-110,2022-08-23T14:57:04.445227+02:00
54.333221,10.153693,15,24,-35,-61,-80,26,-56,-110,2022-08-23T14:57:05.506964+02:00
54.333221,10.153693,15,24,-35,-61,-80,26,-56,-110,2022-08-23T14:57:06.525487+02:00
54.333221,10.153693,14,24,-36,-62,-80,27,-53,-110,2022-08-23T14:57:07.486795+02:00
54.333221,10.153691,14,24,-36,-62,-80,27,-53,-110,2022-08-23T14:57:08.497183+02:00
54.333221,10.15369,14,24,-36,-62,-80,27,-53,-110,2022-08-23T14:57:09.556229+02:00
54.333221,10.15369,14,22,-36,-62,-80,27,-54,-110,2022-08-23T14:57:10.489556+02:00
54.333221,10.15369,14,22,-36,-62,-80,27,-54,-110,2022-08-23T14:57:11.531783+02:00
54.333221,10.153688,14,22,-36,-62,-80,27,-54,-110,2022-08-23T14:57:12.497475+02:00
54.333221,10.153688,14,22,-34,-61,-80,29,-53,-110,2022-08-23T14:57:13.520419+02:00
54.333221,10.153688,14,22,-34,-61,-80,29,-53,-110,2022-08-23T14:57:14.529006+02:00
54.333221,10.153686,14,22,-34,-61,-80,29,-53,-110,2022-08-23T14:57:15.512087+02:00
54.333221,10.153686,14,24,-35,-61,-80,28,-53,-110,2022-08-23T14:57:16.507835+02:00
54.333221,10.153686,14,24,-35,-61,-80,28,-53,-110,2022-08-23T14:57:17.510199+02:00
54.333221,10.153685,14,24,-35,-61,-80,28,-53,-110,2022-08-23T14:57:18.517307+02:00
54.333221,10.153685,14,24,-35,-62,-80,29,-54,-110,2022-08-23T14:57:19.505965+02:00
54.333221,10.153685,14,24,-35,-62,-80,29,-54,-110,2022-08-23T14:57:20.464920+02:00
54.333219,10.153683,14,24,-35,-62,-80,29,-54,-110,2022-08-23T14:57:21.519587+02:00
54.333219,10.153681,13,22,-34,-61,-80,27,-56,-110,2022-08-23T14:57:22.495423+02:00
54.333219,10.153681,13,22,-34,-61,-80,27,-56,-110,2022-08-23T14:57:23.510672+02:00
54.333219,10.153681,13,22,-34,-61,-80,27,-56,-110,2022-08-23T14:57:24.501204+02:00
54.333219,10.15368,14,20,-35,-61,-80,27,-57,-110,2022-08-23T14:57:25.531741+02:00
54.333219,10.15368,14,20,-35,-61,-80,27,-57,-110,2022-08-23T14:57:26.507200+02:00
54.333219,10.15368,14,20,-35,-61,-80,27,-57,-110,2022-08-23T14:57:27.502216+02:00
54.333217,10.153678,14,22,-32,-61,-80,26,-56,-110,2022-08-23T14:57:28.514794+02:00
54.333217,10.153678,14,22,-32,-61,-80,26,-56,-110,2022-08-23T14:57:29.533329+02:00
54.333217,10.153678,14,22,-32,-61,-80,26,-56,-110,2022-08-23T14:57:30.528030+02:00
54.333217,10.153676,15,22,-35,-61,-80,29,-53,-110,2022-08-23T14:57:31.539640+02:00
54.333217,10.153676,15,22,-35,-61,-80,29,-53,-110,2022-08-23T14:57:32.518604+02:00
54.333217,10.153675,15,22,-35,-61,-80,29,-53,-110,2022-08-23T14:57:33.501088+02:00
54.333217,10.153675,14,22,-35,-62,-80,28,-53,-110,2022-08-23T14:57:34.535164+02:00
54.333217,10.153675,14,22,-35,-62,-80,28,-53,-110,2022-08-23T14:57:35.475373+02:00
54.333217,10.153675,14,22,-35,-62,-80,28,-53,-110,2022-08-23T14:57:36.495199+02:00
54.333217,10.153673,15,22,-37,-63,-70,26,-54,-110,2022-08-23T14:57:37.503316+02:00
54.333217,10.153673,15,22,-37,-63,-70,26,-54,-110,2022-08-23T14:57:38.510354+02:00
54.333217,10.153671,15,22,-37,-63,-70,26,-54,-110,2022-08-23T14:57:39.580248+02:00
54.333217,10.153671,12,20,-36,-63,-80,28,-54,-110,2022-08-23T14:57:40.531711+02:00
54.333217,10.153671,12,20,-36,-63,-80,28,-54,-110,2022-08-23T14:57:41.543963+02:00
54.333217,10.153671,12,20,-36,-63,-80,28,-54,-110,2022-08-23T14:57:42.513211+02:00
54.333217,10.153671,13,22,-36,-62,-80,28,-55,-110,2022-08-23T14:57:43.506098+02:00
54.333217,10.15367,13,22,-36,-62,-80,28,-55,-110,2022-08-23T14:57:44.500809+02:00
54.333217,10.15367,13,22,-36,-62,-80,28,-55,-110,2022-08-23T14:57:45.511370+02:00
54.333217,10.15367,15,22,-36,-62,-80,29,-53,-110,2022-08-23T14:57:46.557036+02:00
54.333217,10.15367,15,22,-36,-62,-80,29,-53,-110,2022-08-23T14:57:47.538271+02:00
54.333219,10.15367,15,22,-36,-62,-80,29,-53,-110,2022-08-23T14:57:48.506000+02:00
54.333217,10.15367,15,22,-35,-62,-80,28,-53,-110,2022-08-23T14:57:49.512809+02:00
54.333217,10.15367,15,22,-35,-62,-80,28,-53,-110,2022-08-23T14:57:50.552700+02:00
54.333217,10.153671,15,22,-35,-62,-80,28,-53,-110,2022-08-23T14:57:51.533144+02:00
54.333217,10.153671,13,24,-35,-61,-80,28,-55,-110,2022-08-23T14:57:52.510076+02:00
54.333217,10.153671,13,24,-35,-61,-80,28,-55,-110,2022-08-23T14:57:53.529508+02:00
54.333217,10.153671,13,24,-35,-61,-80,28,-55,-110,2022-08-23T14:57:54.506970+02:00
54.333217,10.153671,15,26,-33,-61,-80,27,-55,-110,2022-08-23T14:57:55.540657+02:00
54.333217,10.15367,15,26,-33,-61,-80,27,-55,-110,2022-08-23T14:57:56.499187+02:00
54.333217,10.15367,15,26,-33,-61,-80,27,-55,-110,2022-08-23T14:57:57.529665+02:00
54.333219,10.153671,15,24,-34,-60,-80,26,-56,-110,2022-08-23T14:57:58.525755+02:00
54.333219,10.153671,15,24,-34,-60,-80,26,-56,-110,2022-08-23T14:57:59.529805+02:00
54.333219,10.153671,15,24,-34,-60,-80,26,-56,-110,2022-08-23T14:58:00.522269+02:00
54.333219,10.153671,15,22,-34,-61,-70,27,-56,-110,2022-08-23T14:58:01.520053+02:00
54.333219,10.153671,15,22,-34,-61,-70,27,-56,-110,2022-08-23T14:58:02.505362+02:00
54.333219,10.153671,15,22,-34,-61,-70,27,-56,-110,2022-08-23T14:58:03.613920+02:00
54.333219,10.153671,15,26,-34,-61,-80,27,-54,-110,2022-08-23T14:58:04.497972+02:00
54.333219,10.153671,15,26,-34,-61,-80,27,-54,-110,2022-08-23T14:58:05.540460+02:00
54.333219,10.153671,15,26,-34,-61,-80,27,-54,-110,2022-08-23T14:58:06.520843+02:00
54.333219,10.153671,15,26,-33,-61,-80,27,-54,-110,2022-08-23T14:58:07.527976+02:00
54.333219,10.153671,15,26,-33,-61,-80,27,-54,-110,2022-08-23T14:58:08.510394+02:00
54.333219,10.153671,15,26,-33,-61,-80,27,-54,-110,2022-08-23T14:58:09.512434+02:00
54.333219,10.153671,13,24,-35,-61,-80,28,-54,-110,2022-08-23T14:58:10.519114+02:00
54.333219,10.153671,13,24,-35,-61,-80,28,-54,-110,2022-08-23T14:58:11.517732+02:00
54.333221,10.153671,13,24,-35,-61,-80,28,-54,-110,2022-08-23T14:58:12.570504+02:00
54.333221,10.153671,15,26,-33,-61,-80,29,-54,-110,2022-08-23T14:58:13.531748+02:00
54.333221,10.153671,15,26,-33,-61,-80,29,-54,-110,2022-08-23T14:58:14.551431+02:00
54.333221,10.153671,15,26,-33,-61,-80,29,-54,-110,2022-08-23T14:58:15.546186+02:00
54.333221,10.15367,13,26,-35,-61,-70,27,-53,-110,2022-08-23T14:58:16.530821+02:00
54.333221,10.15367,13,26,-35,-61,-70,27,-53,-110,2022-08-23T14:58:17.539262+02:00
54.333221,10.15367,13,26,-35,-61,-70,27,-53,-110,2022-08-23T14:58:18.541863+02:00
54.333221,10.15367,13,26,-35,-61,-70,27,-53,-110,2022-08-23T14:58:19.541703+02:00
54.333221,10.153671,15,26,-34,-61,-70,27,-55,-110,2022-08-23T14:58:20.575907+02:00
54.333222,10.153671,15,26,-34,-61,-70,27,-55,-110,2022-08-23T14:58:21.551152+02:00
54.333222,10.153671,15,26,-34,-61,-70,27,-55,-110,2022-08-23T14:58:22.522006+02:00
54.333222,10.153671,15,24,-35,-61,-70,28,-54,-110,2022-08-23T14:58:23.521354+02:00
54.333222,10.153671,15,24,-35,-61,-70,28,-54,-110,2022-08-23T14:58:24.561531+02:00
54.333222,10.153671,15,24,-35,-61,-70,28,-54,-110,2022-08-23T14:58:25.564646+02:00
54.333222,10.153671,15,24,-35,-62,-70,28,-53,-110,2022-08-23T14:58:26.545979+02:00
54.333222,10.153671,15,24,-35,-62,-70,28,-53,-110,2022-08-23T14:58:27.540293+02:00
54.333222,10.153671,15,24,-35,-62,-70,28,-53,-110,2022-08-23T14:58:28.642335+02:00
54.333222,10.153671,15,24,-36,-62,-70,28,-56,-110,2022-08-23T14:58:29.575486+02:00
54.333222,10.153671,15,24,-36,-62,-70,28,-56,-110,2022-08-23T14:58:30.566993+02:00
54.333222,10.153671,15,24,-36,-62,-70,28,-56,-110,2022-08-23T14:58:31.546653+02:00
54.333222,10.153671,15,22,-35,-62,-80,27,-56,-110,2022-08-23T14:58:32.561342+02:00
54.333224,10.153673,15,22,-35,-62,-80,27,-56,-110,2022-08-23T14:58:33.520452+02:00
54.333224,10.153673,15,22,-35,-62,-80,27,-56,-110,2022-08-23T14:58:34.552167+02:00
54.333224,10.153673,15,24,-34,-61,-80,29,-54,-110,2022-08-23T14:58:35.551470+02:00
54.333224,10.153673,15,24,-34,-61,-80,29,-54,-110,2022-08-23T14:58:36.535110+02:00
54.333224,10.153673,15,24,-34,-61,-80,29,-54,-110,2022-08-23T14:58:37.557865+02:00
54.333226,10.153673,15,24,-33,-61,-80,29,-54,-110,2022-08-23T14:58:38.540591+02:00
54.333226,10.153675,15,24,-33,-61,-80,29,-54,-110,2022-08-23T14:58:39.549610+02:00
54.333226,10.153675,15,24,-33,-61,-80,29,-54,-110,2022-08-23T14:58:40.541178+02:00
54.333226,10.153676,14,24,-35,-61,-70,29,-54,-110,2022-08-23T14:58:41.560104+02:00
54.333226,10.153676,14,24,-35,-61,-70,29,-54,-110,2022-08-23T14:58:42.535158+02:00
54.333226,10.153676,14,24,-35,-61,-70,29,-54,-110,2022-08-23T14:58:43.598120+02:00
54.333226,10.153676,15,24,-34,-61,-80,29,-53,-110,2022-08-23T14:58:44.541249+02:00
54.333226,10.153676,15,24,-34,-61,-80,29,-53,-110,2022-08-23T14:58:45.559316+02:00
54.333226,10.153676,14,26,-34,-61,-80,28,-54,-110,2022-08-23T14:58:47.561468+02:00
54.333227,10.153678,14,26,-34,-61,-80,28,-54,-110,2022-08-23T14:58:48.552532+02:00
54.333227,10.153678,14,26,-34,-61,-80,28,-54,-110,2022-08-23T14:58:49.534342+02:00
54.333227,10.153678,15,26,-35,-61,-70,28,-53,-110,2022-08-23T14:58:50.530753+02:00
54.333227,10.153678,15,26,-35,-61,-70,28,-53,-110,2022-08-23T14:58:51.581180+02:00
54.333227,10.153678,15,26,-35,-61,-70,28,-53,-110,2022-08-23T14:58:52.559077+02:00
54.333226,10.153678,13,24,-33,-62,-80,27,-56,-110,2022-08-23T14:58:53.566882+02:00
54.333226,10.153678,13,24,-33,-62,-80,27,-56,-110,2022-08-23T14:58:54.554207+02:00
54.333226,10.153678,13,24,-33,-62,-80,27,-56,-110,2022-08-23T14:58:55.554704+02:00
54.333227,10.15368,15,26,-36,-62,-70,27,-54,-110,2022-08-23T14:58:56.548678+02:00
54.333227,10.15368,15,26,-36,-62,-70,27,-54,-110,2022-08-23T14:58:57.570933+02:00
54.333227,10.153681,15,26,-36,-62,-70,27,-54,-110,2022-08-23T14:58:58.575425+02:00
54.333227,10.153681,13,26,-36,-61,-80,28,-53,-110,2022-08-23T14:58:59.543548+02:00
54.333227,10.153683,13,26,-36,-61,-80,28,-53,-110,2022-08-23T14:59:00.581933+02:00
54.333227,10.153683,13,26,-36,-61,-80,28,-53,-110,2022-08-23T14:59:01.559551+02:00
54.333227,10.153683,15,26,-35,-61,-80,27,-55,-110,2022-08-23T14:59:02.552091+02:00
54.333227,10.153683,15,26,-35,-61,-80,27,-55,-110,2022-08-23T14:59:03.570796+02:00
54.333227,10.153683,15,26,-35,-61,-80,27,-55,-110,2022-08-23T14:59:04.601488+02:00
54.333227,10.153683,13,24,-35,-61,-70,28,-53,-110,2022-08-23T14:59:05.573176+02:00
54.333227,10.153685,13,24,-35,-61,-70,28,-53,-110,2022-08-23T14:59:06.562172+02:00
54.333227,10.153685,13,24,-35,-61,-70,28,-53,-110,2022-08-23T14:59:07.554874+02:00
54.333227,10.153685,15,24,-35,-62,-70,28,-53,-110,2022-08-23T14:59:08.563341+02:00
54.333227,10.153685,15,24,-35,-62,-70,28,-53,-110,2022-08-23T14:59:09.556657+02:00
54.333227,10.153686,15,24,-35,-62,-70,28,-53,-110,2022-08-23T14:59:10.546204+02:00
54.333227,10.153685,15,24,-36,-62,-80,26,-54,-110,2022-08-23T14:59:11.549608+02:00
54.333227,10.153686,15,24,-36,-62,-80,26,-54,-110,2022-08-23T14:59:12.556804+02:00
54.333227,10.153686,15,24,-36,-62,-80,26,-54,-110,2022-08-23T14:59:13.566759+02:00
54.333227,10.153686,15,26,-34,-62,-70,28,-53,-110,2022-08-23T14:59:14.622659+02:00
54.333227,10.153686,15,26,-34,-62,-70,28,-53,-110,2022-08-23T14:59:15.589950+02:00
54.333227,10.153685,15,26,-34,-62,-70,28,-53,-110,2022-08-23T14:59:16.562422+02:00
54.333227,10.153685,15,24,-36,-61,-70,29,-53,-110,2022-08-23T14:59:17.551774+02:00
54.333227,10.153685,15,24,-36,-61,-70,29,-53,-110,2022-08-23T14:59:18.554921+02:00
54.333226,10.153685,15,24,-36,-61,-70,29,-53,-110,2022-08-23T14:59:19.558246+02:00
54.333226,10.153685,15,24,-35,-61,-80,29,-53,-110,2022-08-23T14:59:20.608928+02:00
54.333226,10.153685,15,24,-35,-61,-80,29,-53,-110,2022-08-23T14:59:21.563428+02:00
54.333226,10.153685,15,24,-35,-61,-80,29,-53,-110,2022-08-23T14:59:22.554900+02:00
54.333226,10.153685,15,24,-35,-61,-70,29,-54,-110,2022-08-23T14:59:23.584718+02:00
54.333226,10.153686,15,24,-35,-61,-70,29,-54,-110,2022-08-23T14:59:24.592625+02:00
54.333226,10.153686,15,24,-35,-61,-70,29,-54,-110,2022-08-23T14:59:25.622566+02:00
54.333226,10.153686,11,26,-36,-61,-70,27,-53,-110,2022-08-23T14:59:26.573627+02:00
54.333226,10.153686,11,26,-36,-61,-70,27,-53,-110,2022-08-23T14:59:27.565323+02:00
54.333227,10.153686,11,26,-36,-61,-70,27,-53,-110,2022-08-23T14:59:28.586884+02:00
54.333227,10.153686,15,26,-36,-62,-70,28,-52,-110,2022-08-23T14:59:29.588094+02:00
54.333227,10.153688,15,26,-36,-62,-70,28,-52,-110,2022-08-23T14:59:30.615156+02:00
54.333227,10.153688,15,26,-36,-62,-70,28,-52,-110,2022-08-23T14:59:31.561664+02:00
54.333227,10.153688,15,24,-36,-62,-70,27,-53,-110,2022-08-23T14:59:32.593526+02:00
54.333229,10.153688,15,24,-36,-62,-70,27,-53,-110,2022-08-23T14:59:33.548464+02:00
54.333229,10.153688,15,24,-36,-62,-70,27,-53,-110,2022-08-23T14:59:34.625787+02:00
54.333229,10.15369,13,26,-35,-62,-70,26,-54,-110,2022-08-23T14:59:35.600492+02:00
54.333229,10.15369,13,26,-35,-62,-70,26,-54,-110,2022-08-23T14:59:36.579003+02:00
54.333229,10.15369,13,26,-35,-62,-70,26,-54,-110,2022-08-23T14:59:37.601721+02:00
54.333229,10.15369,15,24,-36,-62,-70,28,-54,-110,2022-08-23T14:59:38.617413+02:00
54.333229,10.15369,15,24,-36,-62,-70,28,-54,-110,2022-08-23T14:59:39.587133+02:00
54.333229,10.15369,15,24,-36,-62,-70,28,-54,-110,2022-08-23T14:59:40.599336+02:00
54.333229,10.15369,15,24,-35,-62,-70,28,-53,-110,2022-08-23T14:59:41.610089+02:00
54.333229,10.15369,15,24,-35,-62,-70,28,-53,-110,2022-08-23T14:59:42.622130+02:00
54.333229,10.153691,15,24,-35,-62,-70,28,-53,-110,2022-08-23T14:59:43.595626+02:00
54.333229,10.153691,15,24,-36,-62,-70,29,-52,-110,2022-08-23T14:59:44.608779+02:00
54.333229,10.153691,15,24,-36,-62,-70,29,-52,-110,2022-08-23T14:59:45.613627+02:00
54.333229,10.153691,15,24,-36,-62,-70,29,-52,-110,2022-08-23T14:59:46.600875+02:00
54.333229,10.153691,15,24,-36,-62,-70,29,-52,-110,2022-08-23T14:59:47.622162+02:00
54.333229,10.153691,15,26,-36,-62,-70,28,-52,-110,2022-08-23T14:59:48.625791+02:00
54.333229,10.153691,15,26,-36,-62,-70,28,-52,-110,2022-08-23T14:59:49.604293+02:00
54.333229,10.153691,15,26,-36,-62,-70,28,-52,-110,2022-08-23T14:59:50.601559+02:00
54.333229,10.153691,15,26,-34,-61,-80,28,-53,-110,2022-08-23T14:59:51.600476+02:00
54.333229,10.153693,15,26,-34,-61,-80,28,-53,-110,2022-08-23T14:59:52.669828+02:00
54.333229,10.153693,15,26,-34,-61,-80,28,-53,-110,2022-08-23T14:59:53.793727+02:00
54.333229,10.153693,13,26,-35,-61,-80,29,-53,-110,2022-08-23T14:59:54.632980+02:00
54.333229,10.153693,13,26,-35,-61,-80,29,-53,-110,2022-08-23T14:59:55.620929+02:00
54.333229,10.153693,13,26,-35,-61,-80,29,-53,-110,2022-08-23T14:59:56.669396+02:00
54.333229,10.153693,14,24,-34,-61,-80,29,-53,-110,2022-08-23T14:59:57.639567+02:00
54.333229,10.153693,14,24,-34,-61,-80,29,-53,-110,2022-08-23T14:59:58.636742+02:00
54.333229,10.153693,14,24,-34,-61,-80,29,-53,-110,2022-08-23T14:59:59.636454+02:00
54.333229,10.153693,15,24,-35,-61,-70,29,-53,-110,2022-08-23T15:00:00.636589+02:00
54.333229,10.153693,15,24,-35,-61,-70,29,-53,-110,2022-08-23T15:00:01.685871+02:00
54.333229,10.153693,15,24,-35,-61,-70,29,-53,-110,2022-08-23T15:00:02.712136+02:00
54.333229,10.153691,15,26,-35,-61,-70,30,-52,-110,2022-08-23T15:00:03.636645+02:00
54.333229,10.153691,15,26,-35,-61,-70,30,-52,-110,2022-08-23T15:00:04.659867+02:00
54.333229,10.153691,15,26,-35,-61,-70,30,-52,-110,2022-08-23T15:00:05.688912+02:00
54.333229,10.153691,13,24,-36,-62,-70,28,-53,-110,2022-08-23T15:00:06.687756+02:00
54.333229,10.153691,13,24,-36,-62,-70,28,-53,-110,2022-08-23T15:00:07.687553+02:00
54.333229,10.153691,13,24,-36,-62,-70,28,-53,-110,2022-08-23T15:00:08.685917+02:00
54.333229,10.153691,12,26,-36,-62,-70,27,-53,-110,2022-08-23T15:00:09.656625+02:00
54.333229,10.153691,12,26,-36,-62,-70,27,-53,-110,2022-08-23T15:00:10.694838+02:00
54.333229,10.153691,12,26,-36,-62,-70,27,-53,-110,2022-08-23T15:00:11.733984+02:00
54.333229,10.153691,13,24,-36,-62,-80,26,-56,-110,2022-08-23T15:00:12.683156+02:00
54.333229,10.153691,13,24,-36,-62,-80,26,-56,-110,2022-08-23T15:00:13.672966+02:00
54.333229,10.153691,13,24,-36,-62,-80,26,-56,-110,2022-08-23T15:00:14.691080+02:00
54.333229,10.153691,14,24,-36,-62,-80,28,-57,-110,2022-08-23T15:00:15.708780+02:00
54.333229,10.153691,14,24,-36,-62,-80,28,-57,-110,2022-08-23T15:00:16.711563+02:00
54.333229,10.153691,14,24,-36,-62,-80,28,-57,-110,2022-08-23T15:00:17.821211+02:00
54.333229,10.153691,15,24,-36,-62,-80,28,-57,-110,2022-08-23T15:00:18.715412+02:00
54.333229,10.153691,15,24,-36,-62,-80,28,-57,-110,2022-08-23T15:00:19.718021+02:00
54.333229,10.153691,15,24,-36,-62,-80,28,-57,-110,2022-08-23T15:00:20.716568+02:00
54.333229,10.153691,15,22,-35,-62,-80,26,-54,-110,2022-08-23T15:00:21.688723+02:00
54.333229,10.15369,15,22,-35,-62,-80,26,-54,-110,2022-08-23T15:00:22.655699+02:00
54.333229,10.15369,15,22,-35,-62,-80,26,-54,-110,2022-08-23T15:00:23.694496+02:00
54.333227,10.153688,15,24,-36,-62,-70,29,-53,-110,2022-08-23T15:00:24.710064+02:00
54.333227,10.153688,15,24,-36,-62,-70,29,-53,-110,2022-08-23T15:00:25.693712+02:00
54.333227,10.153688,15,24,-36,-62,-70,29,-53,-110,2022-08-23T15:00:26.736014+02:00
54.333227,10.153686,15,24,-36,-62,-70,27,-53,-110,2022-08-23T15:00:27.710948+02:00
54.333227,10.153686,15,24,-36,-62,-70,27,-53,-110,2022-08-23T15:00:28.696075+02:00
54.333227,10.153686,15,24,-36,-62,-70,27,-53,-110,2022-08-23T15:00:29.698332+02:00
54.333227,10.153685,15,24,-35,-62,-70,28,-54,-110,2022-08-23T15:00:30.691126+02:00
54.333227,10.153686,15,24,-35,-62,-70,28,-54,-110,2022-08-23T15:00:31.684253+02:00
54.333226,10.153686,15,24,-35,-62,-70,28,-54,-110,2022-08-23T15:00:32.711175+02:00
54.333226,10.153685,13,24,-35,-62,-70,27,-55,-110,2022-08-23T15:00:33.740659+02:00
54.333226,10.153685,13,24,-35,-62,-70,27,-55,-110,2022-08-23T15:00:34.706978+02:00
54.333226,10.153685,13,24,-35,-62,-70,27,-55,-110,2022-08-23T15:00:35.713105+02:00
54.333226,10.153683,15,24,-35,-61,-80,28,-56,-110,2022-08-23T15:00:36.694194+02:00
54.333226,10.153683,15,24,-35,-61,-80,28,-56,-110,2022-08-23T15:00:37.688804+02:00
54.333226,10.153683,15,24,-35,-61,-80,28,-56,-110,2022-08-23T15:00:38.701341+02:00
54.333226,10.153683,13,24,-36,-61,-70,26,-55,-110,2022-08-23T15:00:39.660042+02:00
54.333226,10.153683,13,24,-36,-61,-70,26,-55,-110,2022-08-23T15:00:40.696731+02:00
54.333226,10.153681,13,24,-36,-61,-70,26,-55,-110,2022-08-23T15:00:41.775162+02:00
54.333226,10.153681,13,24,-35,-61,-70,29,-53,-110,2022-08-23T15:00:42.685532+02:00
54.333226,10.15368,13,24,-35,-61,-70,29,-53,-110,2022-08-23T15:00:43.663728+02:00
54.333226,10.15368,13,24,-35,-61,-70,29,-53,-110,2022-08-23T15:00:44.653354+02:00
54.333226,10.15368,10,24,-35,-61,-70,29,-53,-110,2022-08-23T15:00:45.665264+02:00
54.333226,10.15368,10,24,-35,-61,-70,29,-53,-110,2022-08-23T15:00:46.675091+02:00
54.333226,10.15368,10,24,-35,-61,-70,29,-53,-110,2022-08-23T15:00:47.729211+02:00
54.333226,10.153678,15,24,-36,-61,-70,28,-53,-110,2022-08-23T15:00:48.716610+02:00
54.333226,10.153678,15,24,-36,-61,-70,28,-53,-110,2022-08-23T15:00:49.673523+02:00
54.333226,10.153678,15,24,-36,-61,-70,28,-53,-110,2022-08-23T15:00:50.702490+02:00
54.333224,10.153678,14,26,-35,-61,-70,28,-53,-110,2022-08-23T15:00:51.705310+02:00
54.333226,10.153676,14,26,-35,-61,-70,28,-53,-110,2022-08-23T15:00:52.737503+02:00
54.333226,10.153676,14,26,-35,-61,-70,28,-53,-110,2022-08-23T15:00:53.680753+02:00
54.333226,10.153676,15,24,-35,-61,-70,28,-54,-110,2022-08-23T15:00:54.722140+02:00
54.333226,10.153676,15,24,-35,-61,-70,28,-54,-110,2022-08-23T15:00:55.692372+02:00
54.333226,10.153676,15,24,-35,-61,-70,28,-54,-110,2022-08-23T15:00:56.697590+02:00
54.333226,10.153676,12,24,-34,-61,-70,28,-54,-110,2022-08-23T15:00:57.702315+02:00
54.333226,10.153676,12,24,-34,-61,-70,28,-54,-110,2022-08-23T15:00:58.740295+02:00
54.333226,10.153676,12,24,-34,-61,-70,28,-54,-110,2022-08-23T15:00:59.712383+02:00
54.333226,10.153676,15,22,-35,-62,-70,28,-55,-110,2022-08-23T15:01:00.732780+02:00
54.333226,10.153676,15,22,-35,-62,-70,28,-55,-110,2022-08-23T15:01:01.713980+02:00
54.333224,10.153676,15,22,-35,-62,-70,28,-55,-110,2022-08-23T15:01:02.787400+02:00
54.333224,10.153675,15,24,-33,-62,-80,27,-56,-110,2022-08-23T15:01:03.719352+02:00
54.333224,10.153675,15,24,-33,-62,-80,27,-56,-110,2022-08-23T15:01:04.741328+02:00
54.333224,10.153675,15,24,-33,-62,-80,27,-56,-110,2022-08-23T15:01:05.722111+02:00
54.333224,10.153675,13,26,-35,-61,-70,27,-55,-110,2022-08-23T15:01:06.727115+02:00
54.333224,10.153675,13,26,-35,-61,-70,27,-55,-110,2022-08-23T15:01:07.717437+02:00
54.333224,10.153675,13,26,-35,-61,-70,27,-55,-110,2022-08-23T15:01:08.704984+02:00
54.333224,10.153673,13,26,-36,-61,-70,28,-53,-110,2022-08-23T15:01:09.714562+02:00
54.333224,10.153673,13,26,-36,-61,-70,28,-53,-110,2022-08-23T15:01:10.755714+02:00
54.333224,10.153673,13,26,-36,-61,-70,28,-53,-110,2022-08-23T15:01:11.728795+02:00
54.333224,10.153673,15,24,-36,-61,-70,28,-52,-110,2022-08-23T15:01:12.716206+02:00
54.333224,10.153673,15,24,-36,-61,-70,28,-52,-110,2022-08-23T15:01:13.718153+02:00
54.333224,10.153673,15,24,-36,-61,-70,28,-52,-110,2022-08-23T15:01:14.752109+02:00
54.333224,10.153673,15,26,-37,-62,-70,28,-53,-110,2022-08-23T15:01:15.752936+02:00
54.333224,10.153673,15,26,-37,-62,-70,28,-53,-110,2022-08-23T15:01:16.747249+02:00
54.333224,10.153673,15,26,-37,-62,-70,28,-53,-110,2022-08-23T15:01:17.733953+02:00
54.333224,10.153673,15,26,-37,-62,-70,28,-53,-110,2022-08-23T15:01:18.758226+02:00
54.333224,10.153673,15,26,-36,-62,-70,27,-53,-110,2022-08-23T15:01:19.722223+02:00
54.333226,10.153673,15,26,-36,-62,-70,27,-53,-110,2022-08-23T15:01:20.757035+02:00
54.333226,10.153671,15,26,-36,-62,-70,27,-53,-110,2022-08-23T15:01:21.724425+02:00
54.333226,10.153671,15,24,-36,-62,-70,26,-55,-110,2022-08-23T15:01:22.758629+02:00
54.333226,10.153671,15,24,-36,-62,-70,26,-55,-110,2022-08-23T15:01:23.723280+02:00
54.333226,10.153671,15,24,-36,-62,-70,26,-55,-110,2022-08-23T15:01:24.758150+02:00
